,Year,State,Value,Data Item_ADDED & REPLACED,Data Item_INVENTORY,"Data Item_INVENTORY, MAX","Data Item_LOSS, COLONY COLLAPSE DISORDER","Data Item_LOSS, DEADOUT"
1597,2016,WASHINGTON,33500,0,0,0,0,1
1598,2016,WEST VIRGINIA,2810,1,0,0,0,0
1599,2016,WEST VIRGINIA,33500,0,1,0,0,0
1600,2016,WEST VIRGINIA,30000,0,0,1,0,0
1601,2016,WEST VIRGINIA,730,0,0,0,1,0
1602,2016,WEST VIRGINIA,3880,0,0,0,0,1
1603,2016,WISCONSIN,18920,1,0,0,0,0
1604,2016,WISCONSIN,222500,0,1,0,0,0
1605,2016,WISCONSIN,233000,0,0,1,0,0
1606,2016,WISCONSIN,8420,0,0,0,1,0
1607,2016,WISCONSIN,28100,0,0,0,0,1
1608,2016,WYOMING,9790,1,0,0,0,0
1609,2016,WYOMING,106200,0,1,0,0,0
1610,2016,WYOMING,100500,0,0,1,0,0
1611,2016,WYOMING,1610,0,0,0,1,0
1612,2016,WYOMING,12140,0,0,0,0,1
1613,2017,ALABAMA,1770,1,0,0,0,0
1614,2017,ALABAMA,20500,0,1,0,0,0
1615,2017,ALABAMA,13500,0,0,1,0,0
1616,2017,ALABAMA,270,0,0,0,1,0
1617,2017,ALABAMA,2040,0,0,0,0,1
1618,2017,ARIZONA,15400,1,0,0,0,0
1619,2017,ARIZONA,75000,0,1,0,0,0
1620,2017,ARIZONA,54000,0,0,1,0,0
1621,2017,ARIZONA,3160,0,0,0,1,0
1622,2017,ARIZONA,8600,0,0,0,0,1
1623,2017,ARKANSAS,5430,1,0,0,0,0
1624,2017,ARKANSAS,64000,0,1,0,0,0
1625,2017,ARKANSAS,37000,0,0,1,0,0
1626,2017,ARKANSAS,320,0,0,0,1,0
1627,2017,ARKANSAS,5400,0,0,0,0,1
1628,2017,CALIFORNIA,425000,1,0,0,0,0
1629,2017,CALIFORNIA,2625000,0,1,0,0,0
1630,2017,CALIFORNIA,2620000,0,0,1,0,0
1631,2017,CALIFORNIA,23600,0,0,0,1,0
1632,2017,CALIFORNIA,254000,0,0,0,0,1
1633,2017,COLORADO,5600,1,0,0,0,0
1634,2017,COLORADO,59000,0,1,0,0,0
1635,2017,COLORADO,50000,0,0,1,0,0
1636,2017,COLORADO,1060,0,0,0,1,0
1637,2017,COLORADO,4600,0,0,0,0,1
1638,2017,CONNECTICUT,2300,1,0,0,0,0
1639,2017,CONNECTICUT,6100,0,1,0,0,0
1640,2017,CONNECTICUT,6100,0,0,1,0,0
1641,2017,CONNECTICUT,110,0,0,0,1,0
1642,2017,CONNECTICUT,520,0,0,0,0,1
1643,2017,FLORIDA,120000,1,0,0,0,0
1644,2017,FLORIDA,710000,0,1,0,0,0
1645,2017,FLORIDA,515000,0,0,1,0,0
1646,2017,FLORIDA,13000,0,0,0,1,0
1647,2017,FLORIDA,55000,0,0,0,0,1
1648,2017,GEORGIA,57000,1,0,0,0,0
1649,2017,GEORGIA,347000,0,1,0,0,0
1650,2017,GEORGIA,267000,0,0,1,0,0
1651,2017,GEORGIA,5800,0,0,0,1,0
1652,2017,GEORGIA,24500,0,0,0,0,1
1653,2017,HAWAII,1030,1,0,0,0,0
1654,2017,HAWAII,37000,0,1,0,0,0
1655,2017,HAWAII,25000,0,0,1,0,0
1656,2017,HAWAII,0,0,0,0,1,0
1657,2017,HAWAII,250,0,0,0,0,1
1658,2017,IDAHO,26000,1,0,0,0,0
1659,2017,IDAHO,251000,0,1,0,0,0
1660,2017,IDAHO,177000,0,0,1,0,0
1661,2017,IDAHO,4200,0,0,0,1,0
1662,2017,IDAHO,18000,0,0,0,0,1
1663,2017,ILLINOIS,6700,1,0,0,0,0
1664,2017,ILLINOIS,34000,0,1,0,0,0
1665,2017,ILLINOIS,23500,0,0,1,0,0
1666,2017,ILLINOIS,810,0,0,0,1,0
1667,2017,ILLINOIS,4100,0,0,0,0,1
1668,2017,INDIANA,4700,1,0,0,0,0
1669,2017,INDIANA,21500,0,1,0,0,0
1670,2017,INDIANA,18500,0,0,1,0,0
1671,2017,INDIANA,560,0,0,0,1,0
1672,2017,INDIANA,3100,0,0,0,0,1
1673,2017,IOWA,24070,1,0,0,0,0
1674,2017,IOWA,57500,0,1,0,0,0
1675,2017,IOWA,38500,0,0,1,0,0
1676,2017,IOWA,1170,0,0,0,1,0
1677,2017,IOWA,5000,0,0,0,0,1
1678,2017,KANSAS,3430,1,0,0,0,0
1679,2017,KANSAS,15200,0,1,0,0,0
1680,2017,KANSAS,8700,0,0,1,0,0
1681,2017,KANSAS,510,0,0,0,1,0
1682,2017,KANSAS,1380,0,0,0,0,1
1683,2017,KENTUCKY,3850,1,0,0,0,0
1684,2017,KENTUCKY,18000,0,1,0,0,0
1685,2017,KENTUCKY,14000,0,0,1,0,0
1686,2017,KENTUCKY,820,0,0,0,1,0
1687,2017,KENTUCKY,1860,0,0,0,0,1
1688,2017,LOUISIANA,15600,1,0,0,0,0
1689,2017,LOUISIANA,143000,0,1,0,0,0
1690,2017,LOUISIANA,103000,0,0,1,0,0
1691,2017,LOUISIANA,390,0,0,0,1,0
1692,2017,LOUISIANA,5300,0,0,0,0,1
1693,2017,MAINE,890,1,0,0,0,0
1694,2017,MAINE,16900,0,1,0,0,0
1695,2017,MAINE,43100,0,0,1,0,0
1696,2017,MAINE,10,0,0,0,1,0
1697,2017,MAINE,1910,0,0,0,0,1
1698,2017,MARYLAND,3970,1,0,0,0,0
1699,2017,MARYLAND,17000,0,1,0,0,0
1700,2017,MARYLAND,18500,0,0,1,0,0
1701,2017,MARYLAND,80,0,0,0,1,0
1702,2017,MARYLAND,2290,0,0,0,0,1
1703,2017,MASSACHUSETTS,2020,1,0,0,0,0
1704,2017,MASSACHUSETTS,5200,0,1,0,0,0
1705,2017,MASSACHUSETTS,11300,0,0,1,0,0
1706,2017,MASSACHUSETTS,40,0,0,0,1,0
1707,2017,MASSACHUSETTS,1630,0,0,0,0,1
1708,2017,MICHIGAN,22600,1,0,0,0,0
1709,2017,MICHIGAN,171000,0,1,0,0,0
1710,2017,MICHIGAN,138000,0,0,1,0,0
1711,2017,MICHIGAN,2860,0,0,0,1,0
1712,2017,MICHIGAN,9600,0,0,0,0,1
1713,2017,MINNESOTA,21800,1,0,0,0,0
1714,2017,MINNESOTA,187000,0,1,0,0,0
1715,2017,MINNESOTA,169000,0,0,1,0,0
1716,2017,MINNESOTA,10200,0,0,0,1,0
1717,2017,MINNESOTA,8500,0,0,0,0,1
1718,2017,MISSISSIPPI,28500,1,0,0,0,0
1719,2017,MISSISSIPPI,133000,0,1,0,0,0
1720,2017,MISSISSIPPI,157000,0,0,1,0,0
1721,2017,MISSISSIPPI,20,0,0,0,1,0
1722,2017,MISSISSIPPI,6400,0,0,0,0,1
1723,2017,MISSOURI,2100,1,0,0,0,0
1724,2017,MISSOURI,21500,0,1,0,0,0
1725,2017,MISSOURI,15000,0,0,1,0,0
1726,2017,MISSOURI,220,0,0,0,1,0
1727,2017,MISSOURI,1460,0,0,0,0,1
1728,2017,MONTANA,18100,1,0,0,0,0
1729,2017,MONTANA,209500,0,1,0,0,0
1730,2017,MONTANA,180000,0,0,1,0,0
1731,2017,MONTANA,3000,0,0,0,1,0
1732,2017,MONTANA,4270,0,0,0,0,1
1733,2017,NEBRASKA,6120,1,0,0,0,0
1734,2017,NEBRASKA,58000,0,1,0,0,0
1735,2017,NEBRASKA,76000,0,0,1,0,0
1736,2017,NEBRASKA,1880,0,0,0,1,0
1737,2017,NEBRASKA,1390,0,0,0,0,1
1738,2017,NEW JERSEY,1610,1,0,0,0,0
1739,2017,NEW JERSEY,25000,0,1,0,0,0
1740,2017,NEW JERSEY,27500,0,0,1,0,0
1741,2017,NEW JERSEY,60,0,0,0,1,0
1742,2017,NEW JERSEY,920,0,0,0,0,1
1743,2017,NEW MEXICO,5900,1,0,0,0,0
1744,2017,NEW MEXICO,12500,0,1,0,0,0
1745,2017,NEW MEXICO,13000,0,0,1,0,0
1746,2017,NEW MEXICO,1580,0,0,0,1,0
1747,2017,NEW MEXICO,3800,0,0,0,0,1
1748,2017,NEW YORK,16520,1,0,0,0,0
1749,2017,NEW YORK,114000,0,1,0,0,0
1750,2017,NEW YORK,74000,0,0,1,0,0
1751,2017,NEW YORK,1980,0,0,0,1,0
1752,2017,NEW YORK,7300,0,0,0,0,1
1753,2017,NORTH CAROLINA,7600,1,0,0,0,0
1754,2017,NORTH CAROLINA,51000,0,1,0,0,0
1755,2017,NORTH CAROLINA,48000,0,0,1,0,0
1756,2017,NORTH CAROLINA,1380,0,0,0,1,0
1757,2017,NORTH CAROLINA,4100,0,0,0,0,1
1758,2017,NORTH DAKOTA,20600,1,0,0,0,0
1759,2017,NORTH DAKOTA,617000,0,1,0,0,0
1760,2017,NORTH DAKOTA,508000,0,0,1,0,0
1761,2017,NORTH DAKOTA,6300,0,0,0,1,0
1762,2017,NORTH DAKOTA,11140,0,0,0,0,1
1763,2017,OHIO,9300,1,0,0,0,0
1764,2017,OHIO,44000,0,1,0,0,0
1765,2017,OHIO,32000,0,0,1,0,0
1766,2017,OHIO,1430,0,0,0,1,0
1767,2017,OHIO,5500,0,0,0,0,1
1768,2017,OKLAHOMA,16000,1,0,0,0,0
1769,2017,OKLAHOMA,51000,0,1,0,0,0
1770,2017,OKLAHOMA,51000,0,0,1,0,0
1771,2017,OKLAHOMA,540,0,0,0,1,0
1772,2017,OKLAHOMA,750,0,0,0,0,1
1773,2017,OREGON,25500,1,0,0,0,0
1774,2017,OREGON,233000,0,1,0,0,0
1775,2017,OREGON,198000,0,0,1,0,0
1776,2017,OREGON,2500,0,0,0,1,0
1777,2017,OREGON,13000,0,0,0,0,1
1778,2017,PENNSYLVANIA,7810,1,0,0,0,0
1779,2017,PENNSYLVANIA,48000,0,1,0,0,0
1780,2017,PENNSYLVANIA,34500,0,0,1,0,0
1781,2017,PENNSYLVANIA,140,0,0,0,1,0
1782,2017,PENNSYLVANIA,4710,0,0,0,0,1
1783,2017,SOUTH CAROLINA,6600,1,0,0,0,0
1784,2017,SOUTH CAROLINA,53000,0,1,0,0,0
1785,2017,SOUTH CAROLINA,37500,0,0,1,0,0
1786,2017,SOUTH CAROLINA,490,0,0,0,1,0
1787,2017,SOUTH CAROLINA,2470,0,0,0,0,1
1788,2017,SOUTH DAKOTA,11500,1,0,0,0,0
1789,2017,SOUTH DAKOTA,310000,0,1,0,0,0
1790,2017,SOUTH DAKOTA,200000,0,0,1,0,0
1791,2017,SOUTH DAKOTA,5390,0,0,0,1,0
1792,2017,SOUTH DAKOTA,8700,0,0,0,0,1
1793,2017,TENNESSEE,4100,1,0,0,0,0
1794,2017,TENNESSEE,24000,0,1,0,0,0
1795,2017,TENNESSEE,17500,0,0,1,0,0
1796,2017,TENNESSEE,630,0,0,0,1,0
1797,2017,TENNESSEE,2700,0,0,0,0,1
1798,2017,TEXAS,191000,1,0,0,0,0
1799,2017,TEXAS,735000,0,1,0,0,0
1800,2017,TEXAS,675000,0,0,1,0,0
1801,2017,TEXAS,6670,0,0,0,1,0
1802,2017,TEXAS,53000,0,0,0,0,1
1803,2017,UTAH,17400,1,0,0,0,0
1804,2017,UTAH,62000,0,1,0,0,0
1805,2017,UTAH,53500,0,0,1,0,0
1806,2017,UTAH,3100,0,0,0,1,0
1807,2017,UTAH,5000,0,0,0,0,1
1808,2017,VERMONT,390,1,0,0,0,0
1809,2017,VERMONT,19500,0,1,0,0,0
1810,2017,VERMONT,14500,0,0,1,0,0
1811,2017,VERMONT,20,0,0,0,1,0
1812,2017,VERMONT,610,0,0,0,0,1
1813,2017,VIRGINIA,5000,1,0,0,0,0
1814,2017,VIRGINIA,21500,0,1,0,0,0
1815,2017,VIRGINIA,17000,0,0,1,0,0
1816,2017,VIRGINIA,170,0,0,0,1,0
1817,2017,VIRGINIA,2400,0,0,0,0,1
1818,2017,WASHINGTON,44500,1,0,0,0,0
1819,2017,WASHINGTON,234000,0,1,0,0,0
1820,2017,WASHINGTON,236000,0,0,1,0,0
1821,2017,WASHINGTON,1450,0,0,0,1,0
1822,2017,WASHINGTON,15500,0,0,0,0,1
1823,2017,WEST VIRGINIA,3850,1,0,0,0,0
1824,2017,WEST VIRGINIA,19000,0,1,0,0,0
1825,2017,WEST VIRGINIA,15500,0,0,1,0,0
1826,2017,WEST VIRGINIA,90,0,0,0,1,0
1827,2017,WEST VIRGINIA,1140,0,0,0,0,1
1828,2017,WISCONSIN,13450,1,0,0,0,0
1829,2017,WISCONSIN,88000,0,1,0,0,0
1830,2017,WISCONSIN,87000,0,0,1,0,0
1831,2017,WISCONSIN,4700,0,0,0,1,0
1832,2017,WISCONSIN,7300,0,0,0,0,1
1833,2017,WYOMING,6100,1,0,0,0,0
1834,2017,WYOMING,60500,0,1,0,0,0
1835,2017,WYOMING,47000,0,0,1,0,0
1836,2017,WYOMING,1260,0,0,0,1,0
1837,2017,WYOMING,4700,0,0,0,0,1
